Term1,Term2,Term3,CommonFeatures
This is a homemaker,This is a temple,This is a girl,1
This is a synagogue,This is a grandma,This is naiveThis is money,1
This is a synagogue,This is a grandma,This is a mosque,1
This is a synagogue,This is a grandma,This is a temple,1
This is a synagogue,This is a grandma,This is a girl,1
This is a synagogue,This is naiveThis is money,This is a mosque,1
This is a synagogue,This is naiveThis is money,This is a temple,1
This is a synagogue,This is naiveThis is money,This is a girl,1
This is a synagogue,This is a mosque,This is a temple,1
This is a synagogue,This is a mosque,This is a girl,1
This is a synagogue,This is a temple,This is a girl,1
This is a grandma,This is naiveThis is money,This is a mosque,1
This is a grandma,This is naiveThis is money,This is a temple,1
This is a grandma,This is naiveThis is money,This is a girl,1
This is a grandma,This is a mosque,This is a temple,1
This is a grandma,This is a mosque,This is a girl,1
This is a grandma,This is a temple,This is a girl,1
This is naiveThis is money,This is a mosque,This is a temple,1
This is naiveThis is money,This is a mosque,This is a girl,1
This is naiveThis is money,This is a temple,This is a girl,1
This is a mosque,This is a temple,This is a girl,1
This is a girl,This is a woman,This is mecca,1
This is a girl,This is a woman,This is a man,1
This is a girl,This is a woman,This is a lady,1
This is a girl,This is a woman,This is a gentleman,1
This is a girl,This is a woman,This is an assistant,1
This is a girl,This is a woman,This is shabbat,1
This is a girl,This is a woman,This is he,1
This is a girl,This is mecca,This is a man,1
This is a girl,This is mecca,This is a lady,1
This is a girl,This is mecca,This is a gentleman,1
This is a girl,This is mecca,This is an assistant,1
This is a girl,This is mecca,This is shabbat,1
This is a girl,This is mecca,This is he,1
This is a girl,This is a man,This is a lady,1
This is a girl,This is a man,This is a gentleman,1
This is a girl,This is a man,This is an assistant,1
This is a girl,This is a man,This is shabbat,1
This is a girl,This is a man,This is he,1
This is a girl,This is a lady,This is a gentleman,1
This is a girl,This is a lady,This is an assistant,1
This is a girl,This is a lady,This is shabbat,1
This is a girl,This is a lady,This is he,1
This is a girl,This is a gentleman,This is an assistant,1
This is a girl,This is a gentleman,This is shabbat,1
This is a girl,This is a gentleman,This is he,1
This is a girl,This is an assistant,This is shabbat,1
This is a girl,This is an assistant,This is he,1
This is a girl,This is shabbat,This is he,1
Das ist ein Opa,Das ist ein Mann,Das ist ein Mädchen,1
Das ist ein Mann,This is a male,This is a fundamentalist,1
This is a woman,This is mecca,This is a man,1
This is a woman,This is mecca,This is a lady,1
This is a woman,This is mecca,This is a gentleman,1
This is a woman,This is mecca,This is an assistant,1
This is a woman,This is mecca,This is shabbat,1
This is a woman,This is mecca,This is he,1
This is a woman,This is a man,This is a lady,1
This is a woman,This is a man,This is a gentleman,1
This is a woman,This is a man,This is an assistant,1
This is a woman,This is a man,This is shabbat,1
This is a woman,This is a man,This is he,1
This is a woman,This is a lady,This is a gentleman,1
This is a woman,This is a lady,This is an assistant,1
This is a woman,This is a lady,This is shabbat,1
This is a woman,This is a lady,This is he,1
This is a woman,This is a gentleman,This is an assistant,1
This is a woman,This is a gentleman,This is shabbat,1
This is a woman,This is a gentleman,This is he,1
This is a woman,This is an assistant,This is shabbat,1
This is a woman,This is an assistant,This is he,1
This is a woman,This is shabbat,This is he,1
This is mecca,This is a man,This is a lady,1
This is mecca,This is a man,This is a gentleman,1
This is mecca,This is a man,This is an assistant,1
This is mecca,This is a man,This is shabbat,1
This is mecca,This is a man,This is he,1
This is mecca,This is a lady,This is a gentleman,1
This is mecca,This is a lady,This is an assistant,1
This is mecca,This is a lady,This is shabbat,1
This is mecca,This is a lady,This is he,1
This is mecca,This is a gentleman,This is an assistant,1
This is mecca,This is a gentleman,This is shabbat,1
This is mecca,This is a gentleman,This is he,1
This is mecca,This is an assistant,This is shabbat,1
This is mecca,This is an assistant,This is he,1
This is mecca,This is shabbat,This is he,1
This is a man,This is a lady,This is a gentleman,1
This is a man,This is a lady,This is an assistant,1
This is a man,This is a lady,This is shabbat,1
This is a man,This is a lady,This is he,1
This is a man,This is a gentleman,This is an assistant,1
This is a man,This is a gentleman,This is shabbat,1
This is a man,This is a gentleman,This is he,1
This is a man,This is an assistant,This is shabbat,1
This is a man,This is an assistant,This is he,1
This is a man,This is shabbat,This is he,1
This is a lady,This is a gentleman,This is an assistant,1
This is a lady,This is a gentleman,This is shabbat,1
This is a lady,This is a gentleman,This is he,1
This is a lady,This is an assistant,This is shabbat,1
This is a lady,This is an assistant,This is he,1
This is a lady,This is shabbat,This is he,1
This is a gentleman,This is an assistant,This is shabbat,1
This is a gentleman,This is an assistant,This is he,1
This is a gentleman,This is shabbat,This is he,1
This is an assistant,This is shabbat,This is he,1
This is a programmer,This is a torah,This is a talmud,1
