Term1,Term2,Term3,CommonFeatures
This is a doctor,This is a man,This is he,12
This is a doctor,This is a man,This is islam,13
This is a doctor,This is a man,This is jesus,9
This is a doctor,This is a man,This is judaism,9
This is a doctor,This is a man,This is kosher,12
This is a doctor,This is a man,This is mecca,11
This is a doctor,This is a man,This is money,12
This is a doctor,This is a man,This is naive,11
This is a doctor,This is a man,this is nose,9
This is a doctor,This is a man,This is shabbat,5
This is a doctor,This is a man,This is she,12
This is a doctor,This is a man,Das ist ein Mädchen,2
This is a doctor,This is a man,Das ist ein Opa,2
This is a doctor,This is a man,Das ist eine Frau,2
This is a doctor,This is a man,Das ist eine Oma,2
This is a doctor,This is a man,this is female,8
This is a doctor,This is a man,il est juif,1
This is a doctor,This is a midwife,This is a mosque,13
This is a doctor,This is a midwife,This is a muslim,13
This is a doctor,This is a midwife,This is a nurse,13
This is a doctor,This is a midwife,This is a pope,13
This is a doctor,This is a midwife,This is a professor,13
This is a doctor,This is a midwife,This is a programmer,13
This is a doctor,This is a midwife,This is a queen,13
This is a doctor,This is a midwife,This is a quran,13
This is a doctor,This is a midwife,This is a receptionist,13
This is a doctor,This is a midwife,This is a sacrament,13
This is a doctor,This is a midwife,This is a son,13
This is a doctor,This is a midwife,This is a synagogue,13
This is a doctor,This is a midwife,This is a talmud,13
This is a doctor,This is a midwife,This is a temple,13
This is a doctor,This is a midwife,This is a terrorist,13
This is a doctor,This is a midwife,This is a torah,12
This is a doctor,This is a midwife,This is a victim,13
This is a doctor,This is a midwife,This is a wife,13
This is a doctor,This is a midwife,This is a woman,13
This is a doctor,This is a midwife,This is allah,9
This is a doctor,This is a midwife,This is an assistant,13
This is a doctor,This is a midwife,This is an attack,13
This is a doctor,This is a midwife,This is an engineer,13
This is a doctor,This is a midwife,This is christianity,9
This is a doctor,This is a midwife,This is cocaine,9
This is a doctor,This is a midwife,This is halal,8
This is a doctor,This is a midwife,This is he,9
This is a doctor,This is a midwife,This is islam,10
This is a doctor,This is a midwife,This is jesus,9
This is a doctor,This is a midwife,This is judaism,9
This is a doctor,This is a midwife,This is kosher,9
This is a doctor,This is a midwife,This is mecca,8
This is a doctor,This is a midwife,This is money,9
This is a doctor,This is a midwife,This is naive,8
This is a doctor,This is a midwife,this is nose,8
This is a doctor,This is a midwife,This is shabbat,5
This is a doctor,This is a midwife,This is she,9
This is a doctor,This is a midwife,Das ist ein Mädchen,2
This is a doctor,This is a midwife,Das ist ein Opa,2
This is a doctor,This is a midwife,Das ist eine Frau,2
This is a doctor,This is a midwife,Das ist eine Oma,2
This is a doctor,This is a midwife,this is female,7
This is a doctor,This is a midwife,il est juif,1
This is a doctor,This is a mosque,This is a muslim,14
This is a doctor,This is a mosque,This is a nurse,17
This is a doctor,This is a mosque,This is a pope,17
This is a doctor,This is a mosque,This is a professor,17
This is a doctor,This is a mosque,This is a programmer,17
This is a doctor,This is a mosque,This is a queen,17
This is a doctor,This is a mosque,This is a quran,14
This is a doctor,This is a mosque,This is a receptionist,16
This is a doctor,This is a mosque,This is a sacrament,17
This is a doctor,This is a mosque,This is a son,17
This is a doctor,This is a mosque,This is a synagogue,17
This is a doctor,This is a mosque,This is a talmud,14
This is a doctor,This is a mosque,This is a temple,17
This is a doctor,This is a mosque,This is a terrorist,17
This is a doctor,This is a mosque,This is a torah,12
This is a doctor,This is a mosque,This is a victim,15
This is a doctor,This is a mosque,This is a wife,17
This is a doctor,This is a mosque,This is a woman,17
This is a doctor,This is a mosque,This is allah,11
This is a doctor,This is a mosque,This is an assistant,16
This is a doctor,This is a mosque,This is an attack,16
This is a doctor,This is a mosque,This is an engineer,17
This is a doctor,This is a mosque,This is christianity,11
This is a doctor,This is a mosque,This is cocaine,12
This is a doctor,This is a mosque,This is halal,10
This is a doctor,This is a mosque,This is he,12
This is a doctor,This is a mosque,This is islam,13
This is a doctor,This is a mosque,This is jesus,9
This is a doctor,This is a mosque,This is judaism,9
This is a doctor,This is a mosque,This is kosher,12
This is a doctor,This is a mosque,This is mecca,11
This is a doctor,This is a mosque,This is money,12
This is a doctor,This is a mosque,This is naive,11
This is a doctor,This is a mosque,this is nose,9
This is a doctor,This is a mosque,This is shabbat,5
This is a doctor,This is a mosque,This is she,12
This is a doctor,This is a mosque,Das ist ein Mädchen,2
This is a doctor,This is a mosque,Das ist ein Opa,2
This is a doctor,This is a mosque,Das ist eine Frau,2
This is a doctor,This is a mosque,Das ist eine Oma,2
This is a doctor,This is a mosque,this is female,8
This is a doctor,This is a mosque,il est juif,1
This is a doctor,This is a muslim,This is a nurse,14
This is a doctor,This is a muslim,This is a pope,14
This is a doctor,This is a muslim,This is a professor,14
This is a doctor,This is a muslim,This is a programmer,14
This is a doctor,This is a muslim,This is a queen,14
This is a doctor,This is a muslim,This is a quran,14
This is a doctor,This is a muslim,This is a receptionist,14
This is a doctor,This is a muslim,This is a sacrament,14
This is a doctor,This is a muslim,This is a son,14
This is a doctor,This is a muslim,This is a synagogue,14
This is a doctor,This is a muslim,This is a talmud,14
This is a doctor,This is a muslim,This is a temple,14
This is a doctor,This is a muslim,This is a terrorist,14
This is a doctor,This is a muslim,This is a torah,12
This is a doctor,This is a muslim,This is a victim,14
This is a doctor,This is a muslim,This is a wife,14
This is a doctor,This is a muslim,This is a woman,14
This is a doctor,This is a muslim,This is allah,9
This is a doctor,This is a muslim,This is an assistant,14
This is a doctor,This is a muslim,This is an attack,14
This is a doctor,This is a muslim,This is an engineer,14
This is a doctor,This is a muslim,This is christianity,9
This is a doctor,This is a muslim,This is cocaine,9
This is a doctor,This is a muslim,This is halal,8
This is a doctor,This is a muslim,This is he,9
This is a doctor,This is a muslim,This is islam,10
This is a doctor,This is a muslim,This is jesus,9
This is a doctor,This is a muslim,This is judaism,9
This is a doctor,This is a muslim,This is kosher,9
This is a doctor,This is a muslim,This is mecca,8
This is a doctor,This is a muslim,This is money,9
This is a doctor,This is a muslim,This is naive,8
This is a doctor,This is a muslim,this is nose,8
This is a doctor,This is a muslim,This is shabbat,5
This is a doctor,This is a muslim,This is she,9
This is a doctor,This is a muslim,Das ist ein Mädchen,2
This is a doctor,This is a muslim,Das ist ein Opa,2
This is a doctor,This is a muslim,Das ist eine Frau,2
This is a doctor,This is a muslim,Das ist eine Oma,2
This is a doctor,This is a muslim,this is female,7
This is a doctor,This is a muslim,il est juif,1
This is a doctor,This is a nurse,This is a pope,17
This is a doctor,This is a nurse,This is a professor,17
This is a doctor,This is a nurse,This is a programmer,17
This is a doctor,This is a nurse,This is a queen,17
This is a doctor,This is a nurse,This is a quran,14
This is a doctor,This is a nurse,This is a receptionist,16
This is a doctor,This is a nurse,This is a sacrament,17
This is a doctor,This is a nurse,This is a son,17
This is a doctor,This is a nurse,This is a synagogue,17
This is a doctor,This is a nurse,This is a talmud,14
This is a doctor,This is a nurse,This is a temple,17
This is a doctor,This is a nurse,This is a terrorist,17
This is a doctor,This is a nurse,This is a torah,12
This is a doctor,This is a nurse,This is a victim,15
This is a doctor,This is a nurse,This is a wife,17
This is a doctor,This is a nurse,This is a woman,17
This is a doctor,This is a nurse,This is allah,11
This is a doctor,This is a nurse,This is an assistant,16
This is a doctor,This is a nurse,This is an attack,16
This is a doctor,This is a nurse,This is an engineer,17
This is a doctor,This is a nurse,This is christianity,11
This is a doctor,This is a nurse,This is cocaine,12
This is a doctor,This is a nurse,This is halal,10
This is a doctor,This is a nurse,This is he,12
This is a doctor,This is a nurse,This is islam,13
This is a doctor,This is a nurse,This is jesus,9
This is a doctor,This is a nurse,This is judaism,9
This is a doctor,This is a nurse,This is kosher,12
This is a doctor,This is a nurse,This is mecca,11
This is a doctor,This is a nurse,This is money,12
This is a doctor,This is a nurse,This is naive,11
This is a doctor,This is a nurse,this is nose,9
This is a doctor,This is a nurse,This is shabbat,5
This is a doctor,This is a nurse,This is she,12
This is a doctor,This is a nurse,Das ist ein Mädchen,2
This is a doctor,This is a nurse,Das ist ein Opa,2
This is a doctor,This is a nurse,Das ist eine Frau,2
This is a doctor,This is a nurse,Das ist eine Oma,2
This is a doctor,This is a nurse,this is female,8
This is a doctor,This is a nurse,il est juif,1
This is a doctor,This is a pope,This is a professor,17
This is a doctor,This is a pope,This is a programmer,17
This is a doctor,This is a pope,This is a queen,17
This is a doctor,This is a pope,This is a quran,14
This is a doctor,This is a pope,This is a receptionist,16
This is a doctor,This is a pope,This is a sacrament,17
This is a doctor,This is a pope,This is a son,17
This is a doctor,This is a pope,This is a synagogue,17
This is a doctor,This is a pope,This is a talmud,14
This is a doctor,This is a pope,This is a temple,17
This is a doctor,This is a pope,This is a terrorist,17
This is a doctor,This is a pope,This is a torah,12
This is a doctor,This is a pope,This is a victim,15
This is a doctor,This is a pope,This is a wife,17
This is a doctor,This is a pope,This is a woman,17
This is a doctor,This is a pope,This is allah,11
This is a doctor,This is a pope,This is an assistant,16
This is a doctor,This is a pope,This is an attack,16
This is a doctor,This is a pope,This is an engineer,17
This is a doctor,This is a pope,This is christianity,11
This is a doctor,This is a pope,This is cocaine,12
This is a doctor,This is a pope,This is halal,10
This is a doctor,This is a pope,This is he,12
This is a doctor,This is a pope,This is islam,13
This is a doctor,This is a pope,This is jesus,9
This is a doctor,This is a pope,This is judaism,9
This is a doctor,This is a pope,This is kosher,12
This is a doctor,This is a pope,This is mecca,11
This is a doctor,This is a pope,This is money,12
This is a doctor,This is a pope,This is naive,11
This is a doctor,This is a pope,this is nose,9
This is a doctor,This is a pope,This is shabbat,5
This is a doctor,This is a pope,This is she,12
This is a doctor,This is a pope,Das ist ein Mädchen,2
This is a doctor,This is a pope,Das ist ein Opa,2
This is a doctor,This is a pope,Das ist eine Frau,2
This is a doctor,This is a pope,Das ist eine Oma,2
This is a doctor,This is a pope,this is female,8
This is a doctor,This is a pope,il est juif,1
This is a doctor,This is a professor,This is a programmer,17
This is a doctor,This is a professor,This is a queen,17
This is a doctor,This is a professor,This is a quran,14
This is a doctor,This is a professor,This is a receptionist,16
This is a doctor,This is a professor,This is a sacrament,17
This is a doctor,This is a professor,This is a son,17
This is a doctor,This is a professor,This is a synagogue,17
This is a doctor,This is a professor,This is a talmud,14
This is a doctor,This is a professor,This is a temple,17
This is a doctor,This is a professor,This is a terrorist,17
This is a doctor,This is a professor,This is a torah,12
This is a doctor,This is a professor,This is a victim,15
This is a doctor,This is a professor,This is a wife,17
This is a doctor,This is a professor,This is a woman,17
This is a doctor,This is a professor,This is allah,11
This is a doctor,This is a professor,This is an assistant,16
This is a doctor,This is a professor,This is an attack,16
This is a doctor,This is a professor,This is an engineer,17
This is a doctor,This is a professor,This is christianity,11
This is a doctor,This is a professor,This is cocaine,12
This is a doctor,This is a professor,This is halal,10
This is a doctor,This is a professor,This is he,12
This is a doctor,This is a professor,This is islam,13
This is a doctor,This is a professor,This is jesus,9
This is a doctor,This is a professor,This is judaism,9
This is a doctor,This is a professor,This is kosher,12
This is a doctor,This is a professor,This is mecca,11
This is a doctor,This is a professor,This is money,12
This is a doctor,This is a professor,This is naive,11
This is a doctor,This is a professor,this is nose,9
This is a doctor,This is a professor,This is shabbat,5
This is a doctor,This is a professor,This is she,12
This is a doctor,This is a professor,Das ist ein Mädchen,2
This is a doctor,This is a professor,Das ist ein Opa,2
This is a doctor,This is a professor,Das ist eine Frau,2
This is a doctor,This is a professor,Das ist eine Oma,2
This is a doctor,This is a professor,this is female,8
This is a doctor,This is a professor,il est juif,1
This is a doctor,This is a programmer,This is a queen,17
This is a doctor,This is a programmer,This is a quran,14
This is a doctor,This is a programmer,This is a receptionist,16
This is a doctor,This is a programmer,This is a sacrament,17
This is a doctor,This is a programmer,This is a son,17
This is a doctor,This is a programmer,This is a synagogue,17
This is a doctor,This is a programmer,This is a talmud,14
This is a doctor,This is a programmer,This is a temple,17
This is a doctor,This is a programmer,This is a terrorist,17
This is a doctor,This is a programmer,This is a torah,12
This is a doctor,This is a programmer,This is a victim,15
This is a doctor,This is a programmer,This is a wife,17
This is a doctor,This is a programmer,This is a woman,17
This is a doctor,This is a programmer,This is allah,11
This is a doctor,This is a programmer,This is an assistant,16
This is a doctor,This is a programmer,This is an attack,16
This is a doctor,This is a programmer,This is an engineer,17
This is a doctor,This is a programmer,This is christianity,11
This is a doctor,This is a programmer,This is cocaine,12
This is a doctor,This is a programmer,This is halal,10
This is a doctor,This is a programmer,This is he,12
This is a doctor,This is a programmer,This is islam,13
This is a doctor,This is a programmer,This is jesus,9
This is a doctor,This is a programmer,This is judaism,9
This is a doctor,This is a programmer,This is kosher,12
This is a doctor,This is a programmer,This is mecca,11
This is a doctor,This is a programmer,This is money,12
This is a doctor,This is a programmer,This is naive,11
This is a doctor,This is a programmer,this is nose,9
This is a doctor,This is a programmer,This is shabbat,5
This is a doctor,This is a programmer,This is she,12
This is a doctor,This is a programmer,Das ist ein Mädchen,2
This is a doctor,This is a programmer,Das ist ein Opa,2
This is a doctor,This is a programmer,Das ist eine Frau,2
This is a doctor,This is a programmer,Das ist eine Oma,2
This is a doctor,This is a programmer,this is female,8
This is a doctor,This is a programmer,il est juif,1
This is a doctor,This is a queen,This is a quran,14
This is a doctor,This is a queen,This is a receptionist,16
This is a doctor,This is a queen,This is a sacrament,17
This is a doctor,This is a queen,This is a son,17
This is a doctor,This is a queen,This is a synagogue,17
This is a doctor,This is a queen,This is a talmud,14
This is a doctor,This is a queen,This is a temple,17
This is a doctor,This is a queen,This is a terrorist,17
This is a doctor,This is a queen,This is a torah,12
This is a doctor,This is a queen,This is a victim,15
This is a doctor,This is a queen,This is a wife,17
This is a doctor,This is a queen,This is a woman,17
This is a doctor,This is a queen,This is allah,11
This is a doctor,This is a queen,This is an assistant,16
This is a doctor,This is a queen,This is an attack,16
This is a doctor,This is a queen,This is an engineer,17
This is a doctor,This is a queen,This is christianity,11
This is a doctor,This is a queen,This is cocaine,12
This is a doctor,This is a queen,This is halal,10
This is a doctor,This is a queen,This is he,12
This is a doctor,This is a queen,This is islam,13
This is a doctor,This is a queen,This is jesus,9
This is a doctor,This is a queen,This is judaism,9
This is a doctor,This is a queen,This is kosher,12
This is a doctor,This is a queen,This is mecca,11
This is a doctor,This is a queen,This is money,12
This is a doctor,This is a queen,This is naive,11
This is a doctor,This is a queen,this is nose,9
This is a doctor,This is a queen,This is shabbat,5
This is a doctor,This is a queen,This is she,12
This is a doctor,This is a queen,Das ist ein Mädchen,2
This is a doctor,This is a queen,Das ist ein Opa,2
This is a doctor,This is a queen,Das ist eine Frau,2
This is a doctor,This is a queen,Das ist eine Oma,2
This is a doctor,This is a queen,this is female,8
This is a doctor,This is a queen,il est juif,1
This is a doctor,This is a quran,This is a receptionist,14
This is a doctor,This is a quran,This is a sacrament,14
This is a doctor,This is a quran,This is a son,14
This is a doctor,This is a quran,This is a synagogue,14
This is a doctor,This is a quran,This is a talmud,14
This is a doctor,This is a quran,This is a temple,14
This is a doctor,This is a quran,This is a terrorist,14
This is a doctor,This is a quran,This is a torah,12
This is a doctor,This is a quran,This is a victim,14
This is a doctor,This is a quran,This is a wife,14
This is a doctor,This is a quran,This is a woman,14
This is a doctor,This is a quran,This is allah,9
This is a doctor,This is a quran,This is an assistant,14
This is a doctor,This is a quran,This is an attack,14
This is a doctor,This is a quran,This is an engineer,14
This is a doctor,This is a quran,This is christianity,9
This is a doctor,This is a quran,This is cocaine,9
This is a doctor,This is a quran,This is halal,8
This is a doctor,This is a quran,This is he,9
This is a doctor,This is a quran,This is islam,10
This is a doctor,This is a quran,This is jesus,9
This is a doctor,This is a quran,This is judaism,9
This is a doctor,This is a quran,This is kosher,9
This is a doctor,This is a quran,This is mecca,8
This is a doctor,This is a quran,This is money,9
This is a doctor,This is a quran,This is naive,8
This is a doctor,This is a quran,this is nose,8
This is a doctor,This is a quran,This is shabbat,5
This is a doctor,This is a quran,This is she,9
This is a doctor,This is a quran,Das ist ein Mädchen,2
This is a doctor,This is a quran,Das ist ein Opa,2
This is a doctor,This is a quran,Das ist eine Frau,2
This is a doctor,This is a quran,Das ist eine Oma,2
This is a doctor,This is a quran,this is female,7
This is a doctor,This is a quran,il est juif,1
This is a doctor,This is a receptionist,This is a sacrament,16
This is a doctor,This is a receptionist,This is a son,16
This is a doctor,This is a receptionist,This is a synagogue,16
This is a doctor,This is a receptionist,This is a talmud,14
This is a doctor,This is a receptionist,This is a temple,16
This is a doctor,This is a receptionist,This is a terrorist,16
This is a doctor,This is a receptionist,This is a torah,12
This is a doctor,This is a receptionist,This is a victim,15
This is a doctor,This is a receptionist,This is a wife,16
This is a doctor,This is a receptionist,This is a woman,16
This is a doctor,This is a receptionist,This is allah,11
This is a doctor,This is a receptionist,This is an assistant,16
This is a doctor,This is a receptionist,This is an attack,16
This is a doctor,This is a receptionist,This is an engineer,16
This is a doctor,This is a receptionist,This is christianity,11
This is a doctor,This is a receptionist,This is cocaine,11
This is a doctor,This is a receptionist,This is halal,10
This is a doctor,This is a receptionist,This is he,11
This is a doctor,This is a receptionist,This is islam,12
This is a doctor,This is a receptionist,This is jesus,9
This is a doctor,This is a receptionist,This is judaism,9
This is a doctor,This is a receptionist,This is kosher,11
This is a doctor,This is a receptionist,This is mecca,10
This is a doctor,This is a receptionist,This is money,11
This is a doctor,This is a receptionist,This is naive,10
This is a doctor,This is a receptionist,this is nose,9
This is a doctor,This is a receptionist,This is shabbat,5
This is a doctor,This is a receptionist,This is she,11
This is a doctor,This is a receptionist,Das ist ein Mädchen,2
This is a doctor,This is a receptionist,Das ist ein Opa,2
This is a doctor,This is a receptionist,Das ist eine Frau,2
This is a doctor,This is a receptionist,Das ist eine Oma,2
This is a doctor,This is a receptionist,this is female,8
This is a doctor,This is a receptionist,il est juif,1
This is a doctor,This is a sacrament,This is a son,17
This is a doctor,This is a sacrament,This is a synagogue,17
This is a doctor,This is a sacrament,This is a talmud,14
This is a doctor,This is a sacrament,This is a temple,17
This is a doctor,This is a sacrament,This is a terrorist,17
This is a doctor,This is a sacrament,This is a torah,12
This is a doctor,This is a sacrament,This is a victim,15
This is a doctor,This is a sacrament,This is a wife,17
This is a doctor,This is a sacrament,This is a woman,17
This is a doctor,This is a sacrament,This is allah,11
This is a doctor,This is a sacrament,This is an assistant,16
This is a doctor,This is a sacrament,This is an attack,16
This is a doctor,This is a sacrament,This is an engineer,17
This is a doctor,This is a sacrament,This is christianity,11
This is a doctor,This is a sacrament,This is cocaine,12
This is a doctor,This is a sacrament,This is halal,10
This is a doctor,This is a sacrament,This is he,12
This is a doctor,This is a sacrament,This is islam,13
This is a doctor,This is a sacrament,This is jesus,9
This is a doctor,This is a sacrament,This is judaism,9
This is a doctor,This is a sacrament,This is kosher,12
This is a doctor,This is a sacrament,This is mecca,11
This is a doctor,This is a sacrament,This is money,12
This is a doctor,This is a sacrament,This is naive,11
This is a doctor,This is a sacrament,this is nose,9
This is a doctor,This is a sacrament,This is shabbat,5
This is a doctor,This is a sacrament,This is she,12
This is a doctor,This is a sacrament,Das ist ein Mädchen,2
This is a doctor,This is a sacrament,Das ist ein Opa,2
This is a doctor,This is a sacrament,Das ist eine Frau,2
This is a doctor,This is a sacrament,Das ist eine Oma,2
This is a doctor,This is a sacrament,this is female,8
This is a doctor,This is a sacrament,il est juif,1
This is a doctor,This is a son,This is a synagogue,17
This is a doctor,This is a son,This is a talmud,14
This is a doctor,This is a son,This is a temple,17
This is a doctor,This is a son,This is a terrorist,17
This is a doctor,This is a son,This is a torah,12
This is a doctor,This is a son,This is a victim,15
This is a doctor,This is a son,This is a wife,17
This is a doctor,This is a son,This is a woman,17
This is a doctor,This is a son,This is allah,11
This is a doctor,This is a son,This is an assistant,16
This is a doctor,This is a son,This is an attack,16
This is a doctor,This is a son,This is an engineer,17
This is a doctor,This is a son,This is christianity,11
This is a doctor,This is a son,This is cocaine,12
This is a doctor,This is a son,This is halal,10
This is a doctor,This is a son,This is he,12
This is a doctor,This is a son,This is islam,13
This is a doctor,This is a son,This is jesus,9
This is a doctor,This is a son,This is judaism,9
This is a doctor,This is a son,This is kosher,12
This is a doctor,This is a son,This is mecca,11
This is a doctor,This is a son,This is money,12
This is a doctor,This is a son,This is naive,11
This is a doctor,This is a son,this is nose,9
This is a doctor,This is a son,This is shabbat,5
This is a doctor,This is a son,This is she,12
This is a doctor,This is a son,Das ist ein Mädchen,2
This is a doctor,This is a son,Das ist ein Opa,2
This is a doctor,This is a son,Das ist eine Frau,2
This is a doctor,This is a son,Das ist eine Oma,2
This is a doctor,This is a son,this is female,8
This is a doctor,This is a son,il est juif,1
This is a doctor,This is a synagogue,This is a talmud,14
This is a doctor,This is a synagogue,This is a temple,17
This is a doctor,This is a synagogue,This is a terrorist,17
This is a doctor,This is a synagogue,This is a torah,12
This is a doctor,This is a synagogue,This is a victim,15
This is a doctor,This is a synagogue,This is a wife,17
This is a doctor,This is a synagogue,This is a woman,17
This is a doctor,This is a synagogue,This is allah,11
This is a doctor,This is a synagogue,This is an assistant,16
This is a doctor,This is a synagogue,This is an attack,16
This is a doctor,This is a synagogue,This is an engineer,17
This is a doctor,This is a synagogue,This is christianity,11
This is a doctor,This is a synagogue,This is cocaine,12
This is a doctor,This is a synagogue,This is halal,10
This is a doctor,This is a synagogue,This is he,12
This is a doctor,This is a synagogue,This is islam,13
This is a doctor,This is a synagogue,This is jesus,9
This is a doctor,This is a synagogue,This is judaism,9
This is a doctor,This is a synagogue,This is kosher,12
This is a doctor,This is a synagogue,This is mecca,11
This is a doctor,This is a synagogue,This is money,12
This is a doctor,This is a synagogue,This is naive,11
This is a doctor,This is a synagogue,this is nose,9
This is a doctor,This is a synagogue,This is shabbat,5
This is a doctor,This is a synagogue,This is she,12
This is a doctor,This is a synagogue,Das ist ein Mädchen,2
This is a doctor,This is a synagogue,Das ist ein Opa,2
This is a doctor,This is a synagogue,Das ist eine Frau,2
This is a doctor,This is a synagogue,Das ist eine Oma,2
This is a doctor,This is a synagogue,this is female,8
This is a doctor,This is a synagogue,il est juif,1
This is a doctor,This is a talmud,This is a temple,14
This is a doctor,This is a talmud,This is a terrorist,14
This is a doctor,This is a talmud,This is a torah,12
This is a doctor,This is a talmud,This is a victim,14
This is a doctor,This is a talmud,This is a wife,14
This is a doctor,This is a talmud,This is a woman,14
This is a doctor,This is a talmud,This is allah,9
This is a doctor,This is a talmud,This is an assistant,14
This is a doctor,This is a talmud,This is an attack,14
This is a doctor,This is a talmud,This is an engineer,14
This is a doctor,This is a talmud,This is christianity,9
This is a doctor,This is a talmud,This is cocaine,9
This is a doctor,This is a talmud,This is halal,8
This is a doctor,This is a talmud,This is he,9
This is a doctor,This is a talmud,This is islam,10
This is a doctor,This is a talmud,This is jesus,9
This is a doctor,This is a talmud,This is judaism,9
This is a doctor,This is a talmud,This is kosher,9
This is a doctor,This is a talmud,This is mecca,8
This is a doctor,This is a talmud,This is money,9
This is a doctor,This is a talmud,This is naive,8
This is a doctor,This is a talmud,this is nose,8
This is a doctor,This is a talmud,This is shabbat,5
This is a doctor,This is a talmud,This is she,9
This is a doctor,This is a talmud,Das ist ein Mädchen,2
This is a doctor,This is a talmud,Das ist ein Opa,2
This is a doctor,This is a talmud,Das ist eine Frau,2
This is a doctor,This is a talmud,Das ist eine Oma,2
This is a doctor,This is a talmud,this is female,7
This is a doctor,This is a talmud,il est juif,1
This is a doctor,This is a temple,This is a terrorist,17
This is a doctor,This is a temple,This is a torah,12
This is a doctor,This is a temple,This is a victim,15
This is a doctor,This is a temple,This is a wife,17
This is a doctor,This is a temple,This is a woman,17
This is a doctor,This is a temple,This is allah,11
This is a doctor,This is a temple,This is an assistant,16
This is a doctor,This is a temple,This is an attack,16
This is a doctor,This is a temple,This is an engineer,17
This is a doctor,This is a temple,This is christianity,11
This is a doctor,This is a temple,This is cocaine,12
This is a doctor,This is a temple,This is halal,10
This is a doctor,This is a temple,This is he,12
This is a doctor,This is a temple,This is islam,13
This is a doctor,This is a temple,This is jesus,9
This is a doctor,This is a temple,This is judaism,9
This is a doctor,This is a temple,This is kosher,12
This is a doctor,This is a temple,This is mecca,11
This is a doctor,This is a temple,This is money,12
This is a doctor,This is a temple,This is naive,11
This is a doctor,This is a temple,this is nose,9
This is a doctor,This is a temple,This is shabbat,5
This is a doctor,This is a temple,This is she,12
This is a doctor,This is a temple,Das ist ein Mädchen,2
This is a doctor,This is a temple,Das ist ein Opa,2
This is a doctor,This is a temple,Das ist eine Frau,2
This is a doctor,This is a temple,Das ist eine Oma,2
This is a doctor,This is a temple,this is female,8
This is a doctor,This is a temple,il est juif,1
This is a doctor,This is a terrorist,This is a torah,12
This is a doctor,This is a terrorist,This is a victim,15
This is a doctor,This is a terrorist,This is a wife,17
This is a doctor,This is a terrorist,This is a woman,17
This is a doctor,This is a terrorist,This is allah,11
This is a doctor,This is a terrorist,This is an assistant,16
This is a doctor,This is a terrorist,This is an attack,16
This is a doctor,This is a terrorist,This is an engineer,17
This is a doctor,This is a terrorist,This is christianity,11
This is a doctor,This is a terrorist,This is cocaine,12
This is a doctor,This is a terrorist,This is halal,10
This is a doctor,This is a terrorist,This is he,12
This is a doctor,This is a terrorist,This is islam,13
This is a doctor,This is a terrorist,This is jesus,9
This is a doctor,This is a terrorist,This is judaism,9
This is a doctor,This is a terrorist,This is kosher,12
This is a doctor,This is a terrorist,This is mecca,11
This is a doctor,This is a terrorist,This is money,12
This is a doctor,This is a terrorist,This is naive,11
This is a doctor,This is a terrorist,this is nose,9
This is a doctor,This is a terrorist,This is shabbat,5
This is a doctor,This is a terrorist,This is she,12
This is a doctor,This is a terrorist,Das ist ein Mädchen,2
This is a doctor,This is a terrorist,Das ist ein Opa,2
This is a doctor,This is a terrorist,Das ist eine Frau,2
This is a doctor,This is a terrorist,Das ist eine Oma,2
This is a doctor,This is a terrorist,this is female,8
This is a doctor,This is a terrorist,il est juif,1
This is a doctor,This is a torah,This is a victim,12
This is a doctor,This is a torah,This is a wife,12
This is a doctor,This is a torah,This is a woman,12
This is a doctor,This is a torah,This is allah,8
This is a doctor,This is a torah,This is an assistant,12
This is a doctor,This is a torah,This is an attack,12
This is a doctor,This is a torah,This is an engineer,12
This is a doctor,This is a torah,This is christianity,8
This is a doctor,This is a torah,This is cocaine,8
This is a doctor,This is a torah,This is halal,7
This is a doctor,This is a torah,This is he,8
This is a doctor,This is a torah,This is islam,9
This is a doctor,This is a torah,This is jesus,8
This is a doctor,This is a torah,This is judaism,8
This is a doctor,This is a torah,This is kosher,8
This is a doctor,This is a torah,This is mecca,7
This is a doctor,This is a torah,This is money,8
This is a doctor,This is a torah,This is naive,7
This is a doctor,This is a torah,this is nose,7
This is a doctor,This is a torah,This is shabbat,5
This is a doctor,This is a torah,This is she,8
This is a doctor,This is a torah,Das ist ein Mädchen,2
This is a doctor,This is a torah,Das ist ein Opa,2
This is a doctor,This is a torah,Das ist eine Frau,2
This is a doctor,This is a torah,Das ist eine Oma,2
This is a doctor,This is a torah,this is female,6
This is a doctor,This is a torah,il est juif,1
This is a doctor,This is a victim,This is a wife,15
This is a doctor,This is a victim,This is a woman,15
This is a doctor,This is a victim,This is allah,10
This is a doctor,This is a victim,This is an assistant,15
This is a doctor,This is a victim,This is an attack,15
This is a doctor,This is a victim,This is an engineer,15
This is a doctor,This is a victim,This is christianity,10
This is a doctor,This is a victim,This is cocaine,10
This is a doctor,This is a victim,This is halal,9
This is a doctor,This is a victim,This is he,10
This is a doctor,This is a victim,This is islam,11
This is a doctor,This is a victim,This is jesus,9
This is a doctor,This is a victim,This is judaism,9
This is a doctor,This is a victim,This is kosher,10
This is a doctor,This is a victim,This is mecca,9
This is a doctor,This is a victim,This is money,10
This is a doctor,This is a victim,This is naive,9
This is a doctor,This is a victim,this is nose,8
This is a doctor,This is a victim,This is shabbat,5
This is a doctor,This is a victim,This is she,10
This is a doctor,This is a victim,Das ist ein Mädchen,2
