model,SAE,query,featurenumber
gemma-2-9b-it,gemmascope-res-131k,homophob,53897
gemma-2-9b-it,gemmascope-res-131k,homophob,56747
gemma-2-9b-it,gemmascope-res-131k,homophob,57083
gemma-2-9b-it,gemmascope-res-131k,homophob,64437
gemma-2-9b-it,gemmascope-res-131k,homophob,70759
gemma-2-9b-it,gemmascope-res-131k,homophob,74838
gemma-2-9b-it,gemmascope-res-131k,homophob,74928
gemma-2-9b-it,gemmascope-res-131k,homophob,75038
gemma-2-9b-it,gemmascope-res-131k,homophob,90871
gemma-2-9b-it,gemmascope-res-131k,homophob,94511
gemma-2-9b-it,gemmascope-res-131k,homophob,9816
gemma-2-9b-it,gemmascope-res-131k,homophob,homophob
gemma-2-9b-it,gemmascope-res-131k,husband,11530
gemma-2-9b-it,gemmascope-res-131k,husband,15683
gemma-2-9b-it,gemmascope-res-131k,husband,19010
gemma-2-9b-it,gemmascope-res-131k,husband,26379
gemma-2-9b-it,gemmascope-res-131k,husband,3936
gemma-2-9b-it,gemmascope-res-131k,husband,40365
gemma-2-9b-it,gemmascope-res-131k,husband,52094
gemma-2-9b-it,gemmascope-res-131k,husband,53897
gemma-2-9b-it,gemmascope-res-131k,husband,56747
gemma-2-9b-it,gemmascope-res-131k,husband,57083
gemma-2-9b-it,gemmascope-res-131k,husband,64437
gemma-2-9b-it,gemmascope-res-131k,husband,70759
gemma-2-9b-it,gemmascope-res-131k,husband,74838
gemma-2-9b-it,gemmascope-res-131k,husband,74928
gemma-2-9b-it,gemmascope-res-131k,husband,75038
gemma-2-9b-it,gemmascope-res-131k,husband,76061
gemma-2-9b-it,gemmascope-res-131k,husband,83445
gemma-2-9b-it,gemmascope-res-131k,husband,90871
gemma-2-9b-it,gemmascope-res-131k,husband,94511
gemma-2-9b-it,gemmascope-res-131k,husband,9816
gemma-2-9b-it,gemmascope-res-131k,husband,husband
gemma-2-9b-it,gemmascope-res-131k,islam,101302
gemma-2-9b-it,gemmascope-res-131k,islam,120222
gemma-2-9b-it,gemmascope-res-131k,islam,128665
gemma-2-9b-it,gemmascope-res-131k,islam,15683
gemma-2-9b-it,gemmascope-res-131k,islam,19010
gemma-2-9b-it,gemmascope-res-131k,islam,26379
gemma-2-9b-it,gemmascope-res-131k,islam,3936
gemma-2-9b-it,gemmascope-res-131k,islam,40365
gemma-2-9b-it,gemmascope-res-131k,islam,52094
gemma-2-9b-it,gemmascope-res-131k,islam,53897
gemma-2-9b-it,gemmascope-res-131k,islam,57083
gemma-2-9b-it,gemmascope-res-131k,islam,58389
gemma-2-9b-it,gemmascope-res-131k,islam,64437
gemma-2-9b-it,gemmascope-res-131k,islam,70759
gemma-2-9b-it,gemmascope-res-131k,islam,74838
gemma-2-9b-it,gemmascope-res-131k,islam,74928
gemma-2-9b-it,gemmascope-res-131k,islam,75038
gemma-2-9b-it,gemmascope-res-131k,islam,90871
gemma-2-9b-it,gemmascope-res-131k,islam,94511
gemma-2-9b-it,gemmascope-res-131k,islam,9816
gemma-2-9b-it,gemmascope-res-131k,islam,islam
gemma-2-9b-it,gemmascope-res-131k,jesus,104237
gemma-2-9b-it,gemmascope-res-131k,jesus,122546
gemma-2-9b-it,gemmascope-res-131k,jesus,15683
gemma-2-9b-it,gemmascope-res-131k,jesus,19010
gemma-2-9b-it,gemmascope-res-131k,jesus,26379
gemma-2-9b-it,gemmascope-res-131k,jesus,3514
gemma-2-9b-it,gemmascope-res-131k,jesus,3936
gemma-2-9b-it,gemmascope-res-131k,jesus,40365
gemma-2-9b-it,gemmascope-res-131k,jesus,52094
gemma-2-9b-it,gemmascope-res-131k,jesus,53897
gemma-2-9b-it,gemmascope-res-131k,jesus,56747
gemma-2-9b-it,gemmascope-res-131k,jesus,57083
gemma-2-9b-it,gemmascope-res-131k,jesus,64437
gemma-2-9b-it,gemmascope-res-131k,jesus,70759
gemma-2-9b-it,gemmascope-res-131k,jesus,74838
gemma-2-9b-it,gemmascope-res-131k,jesus,74928
gemma-2-9b-it,gemmascope-res-131k,jesus,75038
gemma-2-9b-it,gemmascope-res-131k,jesus,90871
gemma-2-9b-it,gemmascope-res-131k,jesus,94511
gemma-2-9b-it,gemmascope-res-131k,jesus,9816
gemma-2-9b-it,gemmascope-res-131k,jesus,jesus
gemma-2-9b-it,gemmascope-res-131k,jew,103108
gemma-2-9b-it,gemmascope-res-131k,jew,15683
gemma-2-9b-it,gemmascope-res-131k,jew,19010
gemma-2-9b-it,gemmascope-res-131k,jew,26379
gemma-2-9b-it,gemmascope-res-131k,jew,3936
gemma-2-9b-it,gemmascope-res-131k,jew,40365
gemma-2-9b-it,gemmascope-res-131k,jew,52094
gemma-2-9b-it,gemmascope-res-131k,jew,53897
gemma-2-9b-it,gemmascope-res-131k,jew,56747
gemma-2-9b-it,gemmascope-res-131k,jew,57083
gemma-2-9b-it,gemmascope-res-131k,jew,64437
gemma-2-9b-it,gemmascope-res-131k,jew,70759
gemma-2-9b-it,gemmascope-res-131k,jew,74838
gemma-2-9b-it,gemmascope-res-131k,jew,74928
gemma-2-9b-it,gemmascope-res-131k,jew,75038
gemma-2-9b-it,gemmascope-res-131k,jew,84647
gemma-2-9b-it,gemmascope-res-131k,jew,90871
gemma-2-9b-it,gemmascope-res-131k,jew,91897
gemma-2-9b-it,gemmascope-res-131k,jew,94511
gemma-2-9b-it,gemmascope-res-131k,jew,9816
gemma-2-9b-it,gemmascope-res-131k,jew,jew
gemma-2-9b-it,gemmascope-res-131k,judaism,108962
gemma-2-9b-it,gemmascope-res-131k,judaism,11530
gemma-2-9b-it,gemmascope-res-131k,judaism,15683
gemma-2-9b-it,gemmascope-res-131k,judaism,19010
gemma-2-9b-it,gemmascope-res-131k,judaism,26379
gemma-2-9b-it,gemmascope-res-131k,judaism,3936
gemma-2-9b-it,gemmascope-res-131k,judaism,40365
gemma-2-9b-it,gemmascope-res-131k,judaism,52094
gemma-2-9b-it,gemmascope-res-131k,judaism,53897
gemma-2-9b-it,gemmascope-res-131k,judaism,56747
gemma-2-9b-it,gemmascope-res-131k,judaism,57083
gemma-2-9b-it,gemmascope-res-131k,judaism,64437
gemma-2-9b-it,gemmascope-res-131k,judaism,68547
gemma-2-9b-it,gemmascope-res-131k,judaism,70759
gemma-2-9b-it,gemmascope-res-131k,judaism,74838
gemma-2-9b-it,gemmascope-res-131k,judaism,74928
gemma-2-9b-it,gemmascope-res-131k,judaism,75038
gemma-2-9b-it,gemmascope-res-131k,judaism,90871
gemma-2-9b-it,gemmascope-res-131k,judaism,94511
gemma-2-9b-it,gemmascope-res-131k,judaism,9816
gemma-2-9b-it,gemmascope-res-131k,judaism,judaism
gemma-2-9b-it,gemmascope-res-131k,Jude,15683
gemma-2-9b-it,gemmascope-res-131k,Jude,19010
gemma-2-9b-it,gemmascope-res-131k,Jude,26379
gemma-2-9b-it,gemmascope-res-131k,Jude,3514
gemma-2-9b-it,gemmascope-res-131k,Jude,3936
gemma-2-9b-it,gemmascope-res-131k,Jude,40365
gemma-2-9b-it,gemmascope-res-131k,Jude,52094
gemma-2-9b-it,gemmascope-res-131k,Jude,53897
gemma-2-9b-it,gemmascope-res-131k,Jude,56747
gemma-2-9b-it,gemmascope-res-131k,Jude,57083
gemma-2-9b-it,gemmascope-res-131k,Jude,64437
gemma-2-9b-it,gemmascope-res-131k,Jude,64873
gemma-2-9b-it,gemmascope-res-131k,Jude,70759
gemma-2-9b-it,gemmascope-res-131k,Jude,74838
gemma-2-9b-it,gemmascope-res-131k,Jude,74928
gemma-2-9b-it,gemmascope-res-131k,Jude,75038
gemma-2-9b-it,gemmascope-res-131k,Jude,82821
gemma-2-9b-it,gemmascope-res-131k,Jude,90871
gemma-2-9b-it,gemmascope-res-131k,Jude,94511
gemma-2-9b-it,gemmascope-res-131k,Jude,9816
gemma-2-9b-it,gemmascope-res-131k,Jude,Jude
gemma-2-9b-it,gemmascope-res-131k,juif,108962
gemma-2-9b-it,gemmascope-res-131k,juif,15683
gemma-2-9b-it,gemmascope-res-131k,juif,19010
gemma-2-9b-it,gemmascope-res-131k,juif,26379
gemma-2-9b-it,gemmascope-res-131k,juif,3936
gemma-2-9b-it,gemmascope-res-131k,juif,40365
gemma-2-9b-it,gemmascope-res-131k,juif,50364
gemma-2-9b-it,gemmascope-res-131k,juif,52094
gemma-2-9b-it,gemmascope-res-131k,juif,53897
gemma-2-9b-it,gemmascope-res-131k,juif,56747
gemma-2-9b-it,gemmascope-res-131k,juif,57083
gemma-2-9b-it,gemmascope-res-131k,juif,64437
gemma-2-9b-it,gemmascope-res-131k,juif,64873
gemma-2-9b-it,gemmascope-res-131k,juif,70759
gemma-2-9b-it,gemmascope-res-131k,juif,74838
gemma-2-9b-it,gemmascope-res-131k,juif,74928
gemma-2-9b-it,gemmascope-res-131k,juif,75038
gemma-2-9b-it,gemmascope-res-131k,juif,90871
gemma-2-9b-it,gemmascope-res-131k,juif,94511
gemma-2-9b-it,gemmascope-res-131k,juif,9816
gemma-2-9b-it,gemmascope-res-131k,juif,juif
gemma-2-9b-it,gemmascope-res-131k,Junge,108962
gemma-2-9b-it,gemmascope-res-131k,Junge,11530
gemma-2-9b-it,gemmascope-res-131k,Junge,19010
gemma-2-9b-it,gemmascope-res-131k,Junge,26379
gemma-2-9b-it,gemmascope-res-131k,Junge,3936
gemma-2-9b-it,gemmascope-res-131k,Junge,40365
gemma-2-9b-it,gemmascope-res-131k,Junge,52094
gemma-2-9b-it,gemmascope-res-131k,Junge,53897
gemma-2-9b-it,gemmascope-res-131k,Junge,56747
gemma-2-9b-it,gemmascope-res-131k,Junge,57083
gemma-2-9b-it,gemmascope-res-131k,Junge,64437
gemma-2-9b-it,gemmascope-res-131k,Junge,64873
gemma-2-9b-it,gemmascope-res-131k,Junge,68547
gemma-2-9b-it,gemmascope-res-131k,Junge,70759
gemma-2-9b-it,gemmascope-res-131k,Junge,74838
gemma-2-9b-it,gemmascope-res-131k,Junge,74928
gemma-2-9b-it,gemmascope-res-131k,Junge,75038
gemma-2-9b-it,gemmascope-res-131k,Junge,90871
gemma-2-9b-it,gemmascope-res-131k,Junge,94511
gemma-2-9b-it,gemmascope-res-131k,Junge,9816
gemma-2-9b-it,gemmascope-res-131k,Junge,Junge
gemma-2-9b-it,gemmascope-res-131k,king,122688
gemma-2-9b-it,gemmascope-res-131k,king,15683
gemma-2-9b-it,gemmascope-res-131k,king,19010
gemma-2-9b-it,gemmascope-res-131k,king,26379
gemma-2-9b-it,gemmascope-res-131k,king,3936
gemma-2-9b-it,gemmascope-res-131k,king,40365
gemma-2-9b-it,gemmascope-res-131k,king,52094
gemma-2-9b-it,gemmascope-res-131k,king,53897
gemma-2-9b-it,gemmascope-res-131k,king,56747
gemma-2-9b-it,gemmascope-res-131k,king,57083
gemma-2-9b-it,gemmascope-res-131k,king,64437
gemma-2-9b-it,gemmascope-res-131k,king,68304
gemma-2-9b-it,gemmascope-res-131k,king,70759
gemma-2-9b-it,gemmascope-res-131k,king,74838
gemma-2-9b-it,gemmascope-res-131k,king,74928
gemma-2-9b-it,gemmascope-res-131k,king,75038
gemma-2-9b-it,gemmascope-res-131k,king,796
gemma-2-9b-it,gemmascope-res-131k,king,90871
gemma-2-9b-it,gemmascope-res-131k,king,94511
gemma-2-9b-it,gemmascope-res-131k,king,9816
gemma-2-9b-it,gemmascope-res-131k,king,king
gemma-2-9b-it,gemmascope-res-131k,kippah,15683
gemma-2-9b-it,gemmascope-res-131k,kippah,19010
gemma-2-9b-it,gemmascope-res-131k,kippah,26379
gemma-2-9b-it,gemmascope-res-131k,kippah,3514
gemma-2-9b-it,gemmascope-res-131k,kippah,3936
gemma-2-9b-it,gemmascope-res-131k,kippah,40365
gemma-2-9b-it,gemmascope-res-131k,kippah,48569
gemma-2-9b-it,gemmascope-res-131k,kippah,50565
gemma-2-9b-it,gemmascope-res-131k,kippah,52094
gemma-2-9b-it,gemmascope-res-131k,kippah,53897
gemma-2-9b-it,gemmascope-res-131k,kippah,57083
gemma-2-9b-it,gemmascope-res-131k,kippah,64437
gemma-2-9b-it,gemmascope-res-131k,kippah,64873
gemma-2-9b-it,gemmascope-res-131k,kippah,70759
gemma-2-9b-it,gemmascope-res-131k,kippah,74838
gemma-2-9b-it,gemmascope-res-131k,kippah,74928
gemma-2-9b-it,gemmascope-res-131k,kippah,75038
gemma-2-9b-it,gemmascope-res-131k,kippah,90871
gemma-2-9b-it,gemmascope-res-131k,kippah,94511
gemma-2-9b-it,gemmascope-res-131k,kippah,9816
gemma-2-9b-it,gemmascope-res-131k,kippah,kippah
gemma-2-9b-it,gemmascope-res-131k,kosher,101698
gemma-2-9b-it,gemmascope-res-131k,kosher,15683
gemma-2-9b-it,gemmascope-res-131k,kosher,19010
gemma-2-9b-it,gemmascope-res-131k,kosher,26379
gemma-2-9b-it,gemmascope-res-131k,kosher,3514
gemma-2-9b-it,gemmascope-res-131k,kosher,3936
gemma-2-9b-it,gemmascope-res-131k,kosher,40365
gemma-2-9b-it,gemmascope-res-131k,kosher,52094
gemma-2-9b-it,gemmascope-res-131k,kosher,53897
gemma-2-9b-it,gemmascope-res-131k,kosher,56747
gemma-2-9b-it,gemmascope-res-131k,kosher,57083
gemma-2-9b-it,gemmascope-res-131k,kosher,64437
gemma-2-9b-it,gemmascope-res-131k,kosher,64873
gemma-2-9b-it,gemmascope-res-131k,kosher,70759
gemma-2-9b-it,gemmascope-res-131k,kosher,74838
gemma-2-9b-it,gemmascope-res-131k,kosher,74928
gemma-2-9b-it,gemmascope-res-131k,kosher,75038
gemma-2-9b-it,gemmascope-res-131k,kosher,90871
gemma-2-9b-it,gemmascope-res-131k,kosher,94511
gemma-2-9b-it,gemmascope-res-131k,kosher,9816
gemma-2-9b-it,gemmascope-res-131k,kosher,kosher
gemma-2-9b-it,gemmascope-res-131k,lady,123935
gemma-2-9b-it,gemmascope-res-131k,lady,15683
gemma-2-9b-it,gemmascope-res-131k,lady,19010
gemma-2-9b-it,gemmascope-res-131k,lady,26379
gemma-2-9b-it,gemmascope-res-131k,lady,3514
gemma-2-9b-it,gemmascope-res-131k,lady,3936
gemma-2-9b-it,gemmascope-res-131k,lady,40365
gemma-2-9b-it,gemmascope-res-131k,lady,42247
gemma-2-9b-it,gemmascope-res-131k,lady,52094
gemma-2-9b-it,gemmascope-res-131k,lady,53897
gemma-2-9b-it,gemmascope-res-131k,lady,57083
gemma-2-9b-it,gemmascope-res-131k,lady,58003
gemma-2-9b-it,gemmascope-res-131k,lady,64437
gemma-2-9b-it,gemmascope-res-131k,lady,70759
gemma-2-9b-it,gemmascope-res-131k,lady,74838
gemma-2-9b-it,gemmascope-res-131k,lady,74928
gemma-2-9b-it,gemmascope-res-131k,lady,75038
gemma-2-9b-it,gemmascope-res-131k,lady,90871
gemma-2-9b-it,gemmascope-res-131k,lady,94511
gemma-2-9b-it,gemmascope-res-131k,lady,9816
gemma-2-9b-it,gemmascope-res-131k,lady,lady
gemma-2-9b-it,gemmascope-res-131k,male,104613
gemma-2-9b-it,gemmascope-res-131k,male,108962
gemma-2-9b-it,gemmascope-res-131k,male,15683
gemma-2-9b-it,gemmascope-res-131k,male,19010
gemma-2-9b-it,gemmascope-res-131k,male,26379
gemma-2-9b-it,gemmascope-res-131k,male,37548
gemma-2-9b-it,gemmascope-res-131k,male,3936
gemma-2-9b-it,gemmascope-res-131k,male,40365
gemma-2-9b-it,gemmascope-res-131k,male,52094
gemma-2-9b-it,gemmascope-res-131k,male,53897
gemma-2-9b-it,gemmascope-res-131k,male,56747
gemma-2-9b-it,gemmascope-res-131k,male,57083
gemma-2-9b-it,gemmascope-res-131k,male,64437
gemma-2-9b-it,gemmascope-res-131k,male,70759
gemma-2-9b-it,gemmascope-res-131k,male,74838
gemma-2-9b-it,gemmascope-res-131k,male,74928
gemma-2-9b-it,gemmascope-res-131k,male,75038
gemma-2-9b-it,gemmascope-res-131k,male,90871
gemma-2-9b-it,gemmascope-res-131k,male,94511
gemma-2-9b-it,gemmascope-res-131k,male,9816
gemma-2-9b-it,gemmascope-res-131k,male,male
gemma-2-9b-it,gemmascope-res-131k,man,108962
gemma-2-9b-it,gemmascope-res-131k,man,11530
gemma-2-9b-it,gemmascope-res-131k,man,15683
gemma-2-9b-it,gemmascope-res-131k,man,19010
gemma-2-9b-it,gemmascope-res-131k,man,26379
gemma-2-9b-it,gemmascope-res-131k,man,3936
gemma-2-9b-it,gemmascope-res-131k,man,40365
gemma-2-9b-it,gemmascope-res-131k,man,52094
gemma-2-9b-it,gemmascope-res-131k,man,53897
gemma-2-9b-it,gemmascope-res-131k,man,56747
gemma-2-9b-it,gemmascope-res-131k,man,57083
gemma-2-9b-it,gemmascope-res-131k,man,64437
gemma-2-9b-it,gemmascope-res-131k,man,64873
gemma-2-9b-it,gemmascope-res-131k,man,70759
gemma-2-9b-it,gemmascope-res-131k,man,74838
gemma-2-9b-it,gemmascope-res-131k,man,74928
gemma-2-9b-it,gemmascope-res-131k,man,75038
gemma-2-9b-it,gemmascope-res-131k,man,90871
gemma-2-9b-it,gemmascope-res-131k,man,94511
gemma-2-9b-it,gemmascope-res-131k,man,9816
gemma-2-9b-it,gemmascope-res-131k,man,man
gemma-2-9b-it,gemmascope-res-131k,Mann,108962
gemma-2-9b-it,gemmascope-res-131k,Mann,15683
gemma-2-9b-it,gemmascope-res-131k,Mann,15797
gemma-2-9b-it,gemmascope-res-131k,Mann,19010
gemma-2-9b-it,gemmascope-res-131k,Mann,26379
gemma-2-9b-it,gemmascope-res-131k,Mann,3936
gemma-2-9b-it,gemmascope-res-131k,Mann,40365
gemma-2-9b-it,gemmascope-res-131k,Mann,52094
gemma-2-9b-it,gemmascope-res-131k,Mann,53897
gemma-2-9b-it,gemmascope-res-131k,Mann,56747
gemma-2-9b-it,gemmascope-res-131k,Mann,57083
gemma-2-9b-it,gemmascope-res-131k,Mann,64437
gemma-2-9b-it,gemmascope-res-131k,Mann,64873
gemma-2-9b-it,gemmascope-res-131k,Mann,70759
gemma-2-9b-it,gemmascope-res-131k,Mann,74838
gemma-2-9b-it,gemmascope-res-131k,Mann,74928
gemma-2-9b-it,gemmascope-res-131k,Mann,75038
gemma-2-9b-it,gemmascope-res-131k,Mann,90871
gemma-2-9b-it,gemmascope-res-131k,Mann,94511
gemma-2-9b-it,gemmascope-res-131k,Mann,9816
gemma-2-9b-it,gemmascope-res-131k,Mann,Mann
gemma-2-9b-it,gemmascope-res-131k,mecca,108962
gemma-2-9b-it,gemmascope-res-131k,mecca,11530
gemma-2-9b-it,gemmascope-res-131k,mecca,15683
gemma-2-9b-it,gemmascope-res-131k,mecca,19010
gemma-2-9b-it,gemmascope-res-131k,mecca,26379
gemma-2-9b-it,gemmascope-res-131k,mecca,3936
gemma-2-9b-it,gemmascope-res-131k,mecca,40365
gemma-2-9b-it,gemmascope-res-131k,mecca,52094
gemma-2-9b-it,gemmascope-res-131k,mecca,53897
gemma-2-9b-it,gemmascope-res-131k,mecca,56747
gemma-2-9b-it,gemmascope-res-131k,mecca,57083
gemma-2-9b-it,gemmascope-res-131k,mecca,63738
gemma-2-9b-it,gemmascope-res-131k,mecca,64437
gemma-2-9b-it,gemmascope-res-131k,mecca,70759
gemma-2-9b-it,gemmascope-res-131k,mecca,74838
gemma-2-9b-it,gemmascope-res-131k,mecca,74928
gemma-2-9b-it,gemmascope-res-131k,mecca,75038
gemma-2-9b-it,gemmascope-res-131k,mecca,90871
gemma-2-9b-it,gemmascope-res-131k,mecca,94511
gemma-2-9b-it,gemmascope-res-131k,mecca,9816
gemma-2-9b-it,gemmascope-res-131k,mecca,mecca
gemma-2-9b-it,gemmascope-res-131k,midwife,108962
gemma-2-9b-it,gemmascope-res-131k,midwife,120639
gemma-2-9b-it,gemmascope-res-131k,midwife,15683
gemma-2-9b-it,gemmascope-res-131k,midwife,19010
gemma-2-9b-it,gemmascope-res-131k,midwife,26379
gemma-2-9b-it,gemmascope-res-131k,midwife,3936
gemma-2-9b-it,gemmascope-res-131k,midwife,40365
gemma-2-9b-it,gemmascope-res-131k,midwife,52094
gemma-2-9b-it,gemmascope-res-131k,midwife,53897
gemma-2-9b-it,gemmascope-res-131k,midwife,56747
gemma-2-9b-it,gemmascope-res-131k,midwife,57083
gemma-2-9b-it,gemmascope-res-131k,midwife,64437
gemma-2-9b-it,gemmascope-res-131k,midwife,64873
gemma-2-9b-it,gemmascope-res-131k,midwife,70759
gemma-2-9b-it,gemmascope-res-131k,midwife,74838
gemma-2-9b-it,gemmascope-res-131k,midwife,74928
gemma-2-9b-it,gemmascope-res-131k,midwife,75038
gemma-2-9b-it,gemmascope-res-131k,midwife,90871
gemma-2-9b-it,gemmascope-res-131k,midwife,94511
gemma-2-9b-it,gemmascope-res-131k,midwife,9816
gemma-2-9b-it,gemmascope-res-131k,midwife,midwife
gemma-2-9b-it,gemmascope-res-131k,money,108962
gemma-2-9b-it,gemmascope-res-131k,money,11530
gemma-2-9b-it,gemmascope-res-131k,money,15683
gemma-2-9b-it,gemmascope-res-131k,money,19010
gemma-2-9b-it,gemmascope-res-131k,money,25638
gemma-2-9b-it,gemmascope-res-131k,money,26379
gemma-2-9b-it,gemmascope-res-131k,money,3936
gemma-2-9b-it,gemmascope-res-131k,money,40365
gemma-2-9b-it,gemmascope-res-131k,money,47833
gemma-2-9b-it,gemmascope-res-131k,money,52094
gemma-2-9b-it,gemmascope-res-131k,money,53897
gemma-2-9b-it,gemmascope-res-131k,money,56747
gemma-2-9b-it,gemmascope-res-131k,money,57083
gemma-2-9b-it,gemmascope-res-131k,money,64437
gemma-2-9b-it,gemmascope-res-131k,money,70759
gemma-2-9b-it,gemmascope-res-131k,money,74838
gemma-2-9b-it,gemmascope-res-131k,money,74928
gemma-2-9b-it,gemmascope-res-131k,money,75038
gemma-2-9b-it,gemmascope-res-131k,money,90871
gemma-2-9b-it,gemmascope-res-131k,money,94511
gemma-2-9b-it,gemmascope-res-131k,money,money
gemma-2-9b-it,gemmascope-res-131k,mosque,100868
gemma-2-9b-it,gemmascope-res-131k,mosque,108962
gemma-2-9b-it,gemmascope-res-131k,mosque,15683
gemma-2-9b-it,gemmascope-res-131k,mosque,19010
gemma-2-9b-it,gemmascope-res-131k,mosque,26379
gemma-2-9b-it,gemmascope-res-131k,mosque,3936
gemma-2-9b-it,gemmascope-res-131k,mosque,40365
gemma-2-9b-it,gemmascope-res-131k,mosque,52094
gemma-2-9b-it,gemmascope-res-131k,mosque,53897
gemma-2-9b-it,gemmascope-res-131k,mosque,56747
gemma-2-9b-it,gemmascope-res-131k,mosque,57083
gemma-2-9b-it,gemmascope-res-131k,mosque,64437
gemma-2-9b-it,gemmascope-res-131k,mosque,64873
gemma-2-9b-it,gemmascope-res-131k,mosque,70759
gemma-2-9b-it,gemmascope-res-131k,mosque,74838
gemma-2-9b-it,gemmascope-res-131k,mosque,74928
gemma-2-9b-it,gemmascope-res-131k,mosque,75038
gemma-2-9b-it,gemmascope-res-131k,mosque,90871
gemma-2-9b-it,gemmascope-res-131k,mosque,94511
gemma-2-9b-it,gemmascope-res-131k,mosque,9816
gemma-2-9b-it,gemmascope-res-131k,mosque,mosque
gemma-2-9b-it,gemmascope-res-131k,muslim,120222
gemma-2-9b-it,gemmascope-res-131k,muslim,15683
gemma-2-9b-it,gemmascope-res-131k,muslim,19010
gemma-2-9b-it,gemmascope-res-131k,muslim,26379
gemma-2-9b-it,gemmascope-res-131k,muslim,3936
gemma-2-9b-it,gemmascope-res-131k,muslim,40365
gemma-2-9b-it,gemmascope-res-131k,muslim,49434
gemma-2-9b-it,gemmascope-res-131k,muslim,52094
gemma-2-9b-it,gemmascope-res-131k,muslim,52188
gemma-2-9b-it,gemmascope-res-131k,muslim,53897
gemma-2-9b-it,gemmascope-res-131k,muslim,57083
gemma-2-9b-it,gemmascope-res-131k,muslim,64437
gemma-2-9b-it,gemmascope-res-131k,muslim,64873
gemma-2-9b-it,gemmascope-res-131k,muslim,70759
gemma-2-9b-it,gemmascope-res-131k,muslim,74838
gemma-2-9b-it,gemmascope-res-131k,muslim,74928
gemma-2-9b-it,gemmascope-res-131k,muslim,75038
gemma-2-9b-it,gemmascope-res-131k,muslim,90871
gemma-2-9b-it,gemmascope-res-131k,muslim,94511
gemma-2-9b-it,gemmascope-res-131k,muslim,9816
gemma-2-9b-it,gemmascope-res-131k,muslim,muslim
gemma-2-9b-it,gemmascope-res-131k,Mädchen,108962
gemma-2-9b-it,gemmascope-res-131k,Mädchen,11530
gemma-2-9b-it,gemmascope-res-131k,Mädchen,120222
gemma-2-9b-it,gemmascope-res-131k,Mädchen,15683
gemma-2-9b-it,gemmascope-res-131k,Mädchen,19010
gemma-2-9b-it,gemmascope-res-131k,Mädchen,26379
gemma-2-9b-it,gemmascope-res-131k,Mädchen,3936
gemma-2-9b-it,gemmascope-res-131k,Mädchen,40365
gemma-2-9b-it,gemmascope-res-131k,Mädchen,52094
gemma-2-9b-it,gemmascope-res-131k,Mädchen,53897
gemma-2-9b-it,gemmascope-res-131k,Mädchen,56747
gemma-2-9b-it,gemmascope-res-131k,Mädchen,57083
gemma-2-9b-it,gemmascope-res-131k,Mädchen,64437
gemma-2-9b-it,gemmascope-res-131k,Mädchen,64873
gemma-2-9b-it,gemmascope-res-131k,Mädchen,70759
gemma-2-9b-it,gemmascope-res-131k,Mädchen,74838
gemma-2-9b-it,gemmascope-res-131k,Mädchen,74928
gemma-2-9b-it,gemmascope-res-131k,Mädchen,75038
gemma-2-9b-it,gemmascope-res-131k,Mädchen,90871
gemma-2-9b-it,gemmascope-res-131k,Mädchen,94511
gemma-2-9b-it,gemmascope-res-131k,Mädchen,Mädchen
gemma-2-9b-it,gemmascope-res-131k,naive,15221
gemma-2-9b-it,gemmascope-res-131k,naive,15683
gemma-2-9b-it,gemmascope-res-131k,naive,19010
gemma-2-9b-it,gemmascope-res-131k,naive,26379
gemma-2-9b-it,gemmascope-res-131k,naive,3936
gemma-2-9b-it,gemmascope-res-131k,naive,40365
gemma-2-9b-it,gemmascope-res-131k,naive,42288
gemma-2-9b-it,gemmascope-res-131k,naive,52094
gemma-2-9b-it,gemmascope-res-131k,naive,53897
gemma-2-9b-it,gemmascope-res-131k,naive,57083
gemma-2-9b-it,gemmascope-res-131k,naive,64437
gemma-2-9b-it,gemmascope-res-131k,naive,70759
gemma-2-9b-it,gemmascope-res-131k,naive,74838
gemma-2-9b-it,gemmascope-res-131k,naive,74928
gemma-2-9b-it,gemmascope-res-131k,naive,75038
gemma-2-9b-it,gemmascope-res-131k,naive,84384
gemma-2-9b-it,gemmascope-res-131k,naive,90296
gemma-2-9b-it,gemmascope-res-131k,naive,90871
gemma-2-9b-it,gemmascope-res-131k,naive,94511
gemma-2-9b-it,gemmascope-res-131k,naive,9816
gemma-2-9b-it,gemmascope-res-131k,naive,naive
gemma-2-9b-it,gemmascope-res-131k,nose,15683
gemma-2-9b-it,gemmascope-res-131k,nose,19010
gemma-2-9b-it,gemmascope-res-131k,nose,19587
gemma-2-9b-it,gemmascope-res-131k,nose,26379
gemma-2-9b-it,gemmascope-res-131k,nose,32632
gemma-2-9b-it,gemmascope-res-131k,nose,3936
gemma-2-9b-it,gemmascope-res-131k,nose,40365
gemma-2-9b-it,gemmascope-res-131k,nose,52094
gemma-2-9b-it,gemmascope-res-131k,nose,53897
gemma-2-9b-it,gemmascope-res-131k,nose,56747
gemma-2-9b-it,gemmascope-res-131k,nose,57083
gemma-2-9b-it,gemmascope-res-131k,nose,64437
gemma-2-9b-it,gemmascope-res-131k,nose,6738
gemma-2-9b-it,gemmascope-res-131k,nose,70759
gemma-2-9b-it,gemmascope-res-131k,nose,74838
gemma-2-9b-it,gemmascope-res-131k,nose,74928
gemma-2-9b-it,gemmascope-res-131k,nose,75038
